Ticket_ID,Passenger_Name,Train_No,Route_Name,Departure_Station,Arrival_Station,Journey_Date,Booking_Date,Train_Class,Distance_km,Fare_Rs,Delay_Minutes,Payment_Method,Booking_Source,Age,Gender
2437378b-33a1-4a71-a76e-a1949c5229b0,Uthkarsh Wable,TR5750,Kolkata-Chennai,Delhi,Kolkata,2025-04-01,2025-03-11,AC 2 Tier,820.4,1813.36,0,Debit Card,Railway Counter,14,Female
70eeed16-841e-4be3-9108-ece3660cddd2,Hiran Thaman,TR5309,Lucknow-Patna,Lucknow,Mumbai,2025-05-30,2025-03-20,AC First Class,1832.6,1261.64,90,UPI,Mobile App,37,Other
c22282ab-2d41-4449-b7e2-84a82db43f7d,Amani Dalal,TR4580,Delhi-Mumbai,Jaipur,Delhi,2025-05-21,2025-04-30,AC First Class,963.1,748.68,0,Debit Card,IRCTC Website,32,Female
9aa2d102-2cb0-4371-bbdb-e683d3ff9761,Keya Chahal,TR7560,Delhi-Mumbai,Delhi,Bangalore,2025-03-23,2025-03-11,AC First Class,1547.5,2003.58,120,Net Banking,Travel Agent,24,Female
8278a50b-f54a-4153-a245-b365f5e9fb45,Piya Goyal,TR4837,Hyderabad-Bangalore,Kolkata,Bangalore,2024-12-27,2024-12-11,AC First Class,776.2,562.83,0,Credit Card,Mobile App,48,Female
5c76f43c-9392-4377-add2-3eeebb771eca,Arhaan Kapur,TR4144,Ahmedabad-Jaipur,Lucknow,Kolkata,2025-02-28,2024-12-24,AC 3 Tier,1253.3,307.07,0,Credit Card,Travel Agent,23,Male
76e54975-7cd2-427f-975e-ea84addbcd6e,Sana Dugar,TR2370,Delhi-Mumbai,Bangalore,Delhi,2025-05-20,2025-03-10,Sleeper,1438.7,344.67,5,Net Banking,Mobile App,75,Male
39fba2ac-9d32-49c9-8f8f-7498d4b3b30a,Kavya Ram,TR4588,Ahmedabad-Jaipur,Mumbai,Chennai,2025-01-16,2024-10-31,Second Sitting,1070.6,1690.99,60,UPI,Mobile App,49,Male
9a76ff7e-91a8-4148-bed4-585ac903da9a,Biju Bumb,TR5050,Delhi-Mumbai,Jaipur,Mumbai,2025-04-14,2024-12-07,AC 2 Tier,1252.3,304.01,15,Cash,Railway Counter,47,Female
dea50af0-7354-4d91-8a54-b105ca9cc33a,Pihu Thaker,TR1811,Lucknow-Patna,Kolkata,Patna,2025-05-02,2025-01-24,Second Sitting,137.3,1122.16,90,Net Banking,Mobile App,61,Other
1373500d-b7ff-4814-bbc5-3b3f5fe6dc4f,Neysa Sheth,TR7508,Lucknow-Patna,Bangalore,Chennai,2025-03-23,2025-02-27,Second Sitting,428.7,1470.84,10,Net Banking,IRCTC Website,32,Female
b699a149-eaa8-4dbe-9800-f67e4910c3b2,Ahana  Vora,TR7259,Lucknow-Patna,Lucknow,Bangalore,2025-03-14,2024-12-18,AC 3 Tier,962.3,2247.45,0,Net Banking,IRCTC Website,55,Other
e1b8e464-796e-4d25-a693-a9949d8395dc,Lakshay Balakrishnan,TR3978,Kolkata-Chennai,Chennai,Delhi,2025-05-21,2025-03-16,AC 2 Tier,1517.5,894.46,60,Net Banking,Travel Agent,23,Other
27115676-e0e8-4b6b-ab41-1a6687646977,Nitya Sani,TR5720,Kolkata-Chennai,Delhi,Jaipur,2025-01-01,2025-01-01,Second Sitting,438.7,1489.23,90,Cash,Mobile App,56,Female
fe2cf0f2-c6ca-4b8e-88cd-c88ea6012b45,Aradhya Suri,TR9294,Lucknow-Patna,Lucknow,Chennai,2025-04-24,2025-04-24,AC 2 Tier,152.9,1358.05,60,Debit Card,Travel Agent,65,Female
52e2455e-e42b-4362-8fda-bdfb61a7de2c,Manjari Karpe,TR8665,Hyderabad-Bangalore,Chennai,Patna,2025-04-26,2025-03-08,AC First Class,133.8,1539.65,15,Credit Card,Travel Agent,44,Female
155bb77b-401f-4e4b-90ec-fc0aad26d089,Ahana  Sami,TR4721,Ahmedabad-Jaipur,Jaipur,Lucknow,2025-04-02,2024-12-02,AC 2 Tier,125.8,274.1,45,Cash,IRCTC Website,12,Male
9eeb8b3c-0a7c-4c0e-b4d8-001890d250af,Ryan Sengupta,TR1393,Hyderabad-Bangalore,Jaipur,Delhi,2025-02-12,2024-11-18,Second Sitting,1142.7,1869.81,10,UPI,Mobile App,35,Female
cdbd5886-6223-4d55-833d-839ba377e74e,Kartik Thakur,TR5996,Lucknow-Patna,Jaipur,Bangalore,2025-02-11,2025-01-25,AC 2 Tier,843.0,1841.04,0,Net Banking,IRCTC Website,11,Female
41ab8fa5-883a-4a9f-a627-a61677e97c63,Zain Suresh,TR1001,Delhi-Mumbai,Kolkata,Chennai,2025-03-13,2025-02-23,AC First Class,772.1,2334.18,60,Debit Card,Travel Agent,61,Female
5ef03f92-46fd-4e7d-bbcd-287156621226,Mohanlal Kale,TR6195,Ahmedabad-Jaipur,Jaipur,Bangalore,2025-01-18,2025-01-01,AC 2 Tier,1356.6,1372.51,60,Credit Card,IRCTC Website,69,Male
39ec28cf-57ad-46bd-9a9d-84a79d37b5d8,Aarush Kara,TR8884,Delhi-Mumbai,Jaipur,Bangalore,2024-12-09,2024-11-22,AC 2 Tier,314.9,1920.15,15,Net Banking,Travel Agent,45,Male
586103d5-16ef-4645-b89b-028aba0f1cb7,Raunak Sharaf,TR5472,Ahmedabad-Jaipur,Lucknow,Delhi,2025-05-01,2025-04-08,Sleeper,872.1,1800.89,60,Credit Card,Mobile App,36,Other
cb3868c8-4afa-4f3b-aea1-bcb18dff111b,Divit Rao,TR6974,Ahmedabad-Jaipur,Lucknow,Mumbai,2025-01-09,2024-11-06,AC 3 Tier,1442.3,395.46,10,Credit Card,Travel Agent,29,Other
3d682e7a-5107-47a0-96b7-ea0aacb3bfae,Miraan Bajaj,TR7729,Kolkata-Chennai,Delhi,Lucknow,2025-02-11,2025-01-25,Second Sitting,924.5,1337.23,90,UPI,IRCTC Website,35,Male
31734121-4596-45b5-8653-dad33d959e72,Umang Bhagat,TR2472,Kolkata-Chennai,Lucknow,Delhi,2025-03-29,2025-02-16,AC 3 Tier,1060.0,969.63,90,Debit Card,Mobile App,39,Female
9e83ed37-1fb9-4228-b50c-9f8f8e857c4c,Tanya Dalal,TR2807,Kolkata-Chennai,Patna,Delhi,2025-05-04,2025-04-10,Second Sitting,714.2,577.05,5,Cash,Travel Agent,33,Female
600dcfac-0db6-4743-804f-adf54a374237,Vedika Dada,TR3727,Ahmedabad-Jaipur,Bangalore,Chennai,2025-03-13,2025-02-02,AC First Class,1410.0,1154.8,5,Credit Card,Mobile App,63,Female
bfee485a-12e0-4dd1-886c-89aeb6a54007,Myra Kari,TR9826,Ahmedabad-Jaipur,Lucknow,Mumbai,2025-02-06,2024-11-17,AC First Class,515.3,1258.42,15,Cash,Railway Counter,52,Female
60aa2c55-38e3-4b45-ad4d-c8dfd682cfb2,Hunar Bandi,TR3565,Delhi-Mumbai,Patna,Bangalore,2025-03-28,2025-02-18,AC First Class,786.7,148.61,90,Cash,IRCTC Website,17,Other
72440055-5af1-4358-bc2c-10ec57e21ff9,Neelofar Sheth,TR5739,Ahmedabad-Jaipur,Jaipur,Patna,2025-04-04,2025-03-08,AC First Class,547.1,975.16,90,Cash,Travel Agent,55,Other
3d7ad1f1-f7d6-4801-aae9-09f0f32a8105,Myra Chowdhury,TR3707,Kolkata-Chennai,Lucknow,Chennai,2025-04-15,2025-04-09,AC 2 Tier,245.4,385.37,90,UPI,Railway Counter,71,Female
f38b8467-1967-495f-aa00-6186028f8adb,Kartik Wason,TR6034,Kolkata-Chennai,Mumbai,Chennai,2025-05-11,2025-01-09,Second Sitting,849.0,683.14,10,UPI,Railway Counter,34,Male
1274bc42-5d81-4f26-b8aa-46b6a31c0523,Suhana Srinivasan,TR6321,Lucknow-Patna,Kolkata,Delhi,2025-05-05,2025-01-24,AC 2 Tier,138.6,612.22,0,Credit Card,Mobile App,25,Female
70d32860-f732-48bc-be4b-e3012744ac6f,Mahika Bajwa,TR4663,Delhi-Mumbai,Jaipur,Patna,2025-05-28,2024-11-16,AC 2 Tier,299.5,1668.79,30,Cash,Railway Counter,31,Female
0d1a3afb-c404-4e2c-9bb8-44b26ce6ce0f,Jivika Sarkar,TR9172,Ahmedabad-Jaipur,Mumbai,Kolkata,2025-05-22,2025-03-28,AC 3 Tier,1017.0,1224.57,90,Cash,IRCTC Website,11,Male
7cbe257a-56bc-4d26-a2dc-df005bdcd8cf,Kiara Ghose,TR8164,Kolkata-Chennai,Bangalore,Lucknow,2025-04-27,2025-03-12,Second Sitting,283.6,801.58,45,Credit Card,Railway Counter,31,Female
77fb691d-8f0a-4138-ad24-255537ee52d0,Shray Mann,TR2828,Kolkata-Chennai,Jaipur,Lucknow,2025-01-21,2024-12-03,AC 2 Tier,1108.0,2168.93,15,UPI,Travel Agent,57,Male
69bce449-51ac-446e-af03-3d7e7008e943,Gatik Atwal,TR3951,Ahmedabad-Jaipur,Jaipur,Kolkata,2025-04-03,2025-01-01,Second Sitting,1767.0,109.32,90,Cash,Mobile App,55,Male
5be577bd-c9b2-42ce-9760-7186ff6feb4d,Nakul Kari,TR4999,Hyderabad-Bangalore,Chennai,Bangalore,2025-04-01,2025-01-16,AC First Class,843.7,187.82,5,Debit Card,Mobile App,12,Male
ff4f3fbd-bee0-4eda-8592-cc28361ced82,Riaan Kadakia,TR5275,Hyderabad-Bangalore,Delhi,Patna,2025-04-19,2025-02-24,AC 3 Tier,672.4,2298.86,15,Debit Card,IRCTC Website,18,Female
ad02e80e-4244-450b-a240-e54759d3b415,Zara Bahl,TR8993,Delhi-Mumbai,Mumbai,Chennai,2025-05-02,2025-04-11,AC 2 Tier,797.4,1140.83,15,Cash,Travel Agent,27,Other
141b1a30-0c4e-4ce6-b313-f1d90588fb3e,Madhup Anand,TR1556,Delhi-Mumbai,Kolkata,Delhi,2025-02-07,2024-12-16,Second Sitting,155.5,198.54,45,UPI,IRCTC Website,20,Other
dce7c313-56c7-484a-b95c-57ffdcd3a7e5,Nayantara Kant,TR7487,Lucknow-Patna,Chennai,Bangalore,2025-03-06,2025-01-12,AC 3 Tier,763.2,2046.77,10,Net Banking,Railway Counter,75,Male
629e5741-4802-48e8-9b6d-ed24c6ece20e,Stuvan Setty,TR5236,Lucknow-Patna,Delhi,Jaipur,2025-04-06,2024-12-11,Sleeper,1093.7,556.38,10,Debit Card,IRCTC Website,29,Female
4824845b-715e-41f8-89bf-4483f4a80c49,Siya Bajaj,TR2124,Lucknow-Patna,Chennai,Lucknow,2024-12-21,2024-11-10,AC 2 Tier,156.0,2041.19,60,Debit Card,Railway Counter,62,Male
a7946454-fb66-40fc-a08f-07d06a0fa92e,Tarini Balasubramanian,TR7467,Ahmedabad-Jaipur,Lucknow,Kolkata,2025-05-18,2024-12-08,AC 3 Tier,1438.2,1177.22,0,Debit Card,Travel Agent,35,Male
c9ac43ee-7388-4d27-b283-9052d25c3bed,Suhana Karpe,TR9982,Lucknow-Patna,Mumbai,Delhi,2025-04-23,2025-04-06,AC 3 Tier,953.0,1433.13,45,Credit Card,Railway Counter,39,Male
2a165d67-3799-4121-9b86-c555baa4c8f3,Siya Saran,TR1887,Ahmedabad-Jaipur,Patna,Mumbai,2025-04-04,2025-03-12,AC First Class,1216.9,1382.41,120,Net Banking,IRCTC Website,62,Other
0976dcad-ff70-4802-9a10-546c6a50361e,Chirag Vaidya,TR9456,Kolkata-Chennai,Lucknow,Delhi,2025-05-01,2025-04-21,AC 2 Tier,588.8,1661.94,0,Cash,Railway Counter,15,Male
749f1665-cc8c-4503-b6e2-ad6a82030a1d,Uthkarsh Thakkar,TR8981,Hyderabad-Bangalore,Lucknow,Chennai,2025-05-20,2025-03-02,Second Sitting,1369.4,158.46,60,Net Banking,Mobile App,19,Female
7357a62e-c12e-4624-bb59-be29eb7f9995,Hiran Das,TR5390,Lucknow-Patna,Lucknow,Mumbai,2025-02-25,2025-01-09,AC First Class,260.7,511.53,90,Credit Card,IRCTC Website,51,Male
10bf79d0-e344-4bf6-9301-1422a1251dac,Shalv Shukla,TR4827,Delhi-Mumbai,Chennai,Lucknow,2025-03-17,2025-01-22,Second Sitting,1459.7,1501.43,5,Debit Card,IRCTC Website,32,Female
25465e41-eb1b-4c1e-bb6b-f29c8ff7f09c,Myra Rao,TR3620,Lucknow-Patna,Kolkata,Chennai,2025-01-18,2024-12-04,AC 3 Tier,1235.8,1400.35,30,UPI,IRCTC Website,44,Other
506efb37-b2a6-4987-a27a-17eb4d86a4b3,Devansh Dhillon,TR3800,Hyderabad-Bangalore,Kolkata,Delhi,2025-05-04,2025-04-19,AC 3 Tier,923.4,2274.7,90,Debit Card,Mobile App,24,Male
a982f85c-8d81-41fb-a210-a83a965c0dd0,Stuvan Reddy,TR1283,Kolkata-Chennai,Patna,Chennai,2025-05-15,2025-04-25,Second Sitting,839.7,1023.25,10,Net Banking,Travel Agent,17,Other
7087e7a2-91e2-47bf-833e-2a0542cfa6ec,Ela Mangat,TR7556,Ahmedabad-Jaipur,Jaipur,Patna,2025-05-29,2024-12-22,AC 2 Tier,1831.6,709.42,30,Debit Card,Travel Agent,48,Female
7426b294-2559-4611-b4af-8a77c165716f,Diya Baria,TR6498,Kolkata-Chennai,Jaipur,Lucknow,2025-04-30,2024-12-01,AC First Class,1875.4,776.93,5,UPI,IRCTC Website,63,Male
c879d9df-cd3f-46a7-be45-4159224c2719,Lagan Rau,TR6646,Delhi-Mumbai,Lucknow,Mumbai,2025-05-18,2025-04-17,AC First Class,1505.2,2324.25,30,Credit Card,Railway Counter,19,Male
c8939473-66d6-4d22-bbec-c900add8178b,Vardaniya Bhakta,TR3657,Hyderabad-Bangalore,Kolkata,Bangalore,2025-02-23,2025-02-20,AC 3 Tier,1429.1,1978.53,60,Net Banking,Travel Agent,14,Other
9c6abe36-0f16-4de1-b566-a9201115e636,Zoya Madan,TR2680,Lucknow-Patna,Patna,Jaipur,2025-05-08,2025-03-22,AC 3 Tier,680.8,457.57,5,Net Banking,Travel Agent,49,Female
74fda0b0-2812-4c1d-8323-979c935038d4,Inaaya  Chaudhry,TR6480,Hyderabad-Bangalore,Patna,Delhi,2025-05-02,2024-12-16,Second Sitting,1209.8,1200.65,60,UPI,Travel Agent,70,Male
ffeabd8e-2221-4849-b62d-c5101c5d7d30,Yakshit Banik,TR1821,Hyderabad-Bangalore,Kolkata,Chennai,2025-04-17,2025-04-14,AC 3 Tier,1672.9,1191.92,30,Credit Card,Mobile App,74,Female
aedbd6c8-7a0a-46d0-9326-51ffee1dfe6a,Shamik Shankar,TR8610,Kolkata-Chennai,Bangalore,Jaipur,2025-02-17,2025-02-08,Sleeper,436.7,137.35,45,UPI,Mobile App,24,Other
4d440e35-a099-4244-a484-8b6fdd1926de,Amira Dutta,TR6343,Delhi-Mumbai,Kolkata,Jaipur,2024-12-05,2024-11-11,AC First Class,1020.7,627.19,45,Credit Card,Travel Agent,37,Female
5197ffe1-16d5-4c9b-9659-80cf3afb21b8,Madhav Chander,TR7954,Lucknow-Patna,Patna,Chennai,2025-04-30,2025-04-16,AC First Class,461.7,676.38,120,Credit Card,Travel Agent,72,Other
0802a521-6e62-4498-80c6-512a964137df,Oorja Sane,TR4982,Kolkata-Chennai,Lucknow,Chennai,2025-03-25,2024-12-20,AC 3 Tier,771.4,2343.26,5,Net Banking,Mobile App,45,Female
a0080076-1cb6-4455-b856-7cc8060c02f1,Navya Butala,TR2393,Kolkata-Chennai,Delhi,Kolkata,2025-03-22,2025-01-02,Second Sitting,200.2,1430.47,120,Credit Card,Railway Counter,73,Male
5713e17d-21aa-4013-b435-2ea6f50a2bfb,Drishya Sachdeva,TR9040,Delhi-Mumbai,Bangalore,Delhi,2025-05-08,2025-04-01,AC First Class,1031.0,1478.08,0,Debit Card,Travel Agent,70,Male
a77d91a7-da3c-4076-841b-aba457205428,Charvi Mallick,TR7448,Ahmedabad-Jaipur,Bangalore,Kolkata,2025-05-19,2025-02-23,AC 3 Tier,1413.0,312.35,120,Net Banking,Travel Agent,51,Other
2e3f9a52-e475-4e65-8d23-9f9b6a742784,Indrajit Sarma,TR7499,Delhi-Mumbai,Delhi,Kolkata,2025-05-12,2025-02-17,AC First Class,1570.3,516.87,60,UPI,Railway Counter,68,Other
8e8df65f-4540-4cdd-887e-d3c6bb6c246d,Nishith Devan,TR2161,Kolkata-Chennai,Jaipur,Patna,2025-04-23,2024-11-29,Second Sitting,1847.1,744.21,90,Debit Card,Mobile App,16,Female
f2e5d57d-9666-451d-90e1-a92736b8fa26,Reyansh Tella,TR5780,Delhi-Mumbai,Patna,Kolkata,2025-05-17,2025-01-29,AC 3 Tier,1965.2,1956.81,10,Credit Card,Travel Agent,18,Other
fb375266-a98a-4af0-ab4f-82659b5d7e6b,Mamooty Anne,TR1945,Lucknow-Patna,Bangalore,Mumbai,2025-05-22,2025-04-02,Sleeper,680.7,1801.93,10,Cash,IRCTC Website,31,Male
c6916035-a305-4d59-adbb-d2657e16e8eb,Kismat Raju,TR7953,Delhi-Mumbai,Lucknow,Jaipur,2025-02-12,2024-11-19,AC First Class,1358.7,2338.45,90,Cash,Travel Agent,24,Other
5a8d09c3-ba07-480f-a250-f7bd7938583e,Anvi Goyal,TR8791,Hyderabad-Bangalore,Bangalore,Mumbai,2025-05-25,2025-04-04,Second Sitting,143.2,1613.17,90,Debit Card,Travel Agent,72,Female
93895462-cb28-4b0a-b649-ada919ac3881,Abram Verma,TR7094,Lucknow-Patna,Patna,Delhi,2025-04-17,2024-12-31,AC First Class,171.9,1570.58,90,Net Banking,Railway Counter,75,Other
a02b1be8-3c26-4bb0-a731-675a2eec1a29,Mahika Bath,TR1160,Hyderabad-Bangalore,Mumbai,Bangalore,2025-05-01,2025-02-04,AC 3 Tier,950.0,156.98,90,Debit Card,Railway Counter,12,Male
90624fbe-d739-408c-8c5d-071709bb04ac,Tanya Deshmukh,TR6068,Kolkata-Chennai,Patna,Mumbai,2024-11-21,2024-11-10,Sleeper,1331.9,144.06,45,Debit Card,Mobile App,14,Other
392a170a-c3ff-40cc-b7c1-e42f4722300d,Mamooty Vig,TR4024,Lucknow-Patna,Delhi,Jaipur,2025-04-10,2025-04-04,Sleeper,1936.6,754.41,45,Debit Card,IRCTC Website,23,Other
a5d1e76b-93a8-462e-8084-e64984607da7,Mannat Mani,TR2496,Ahmedabad-Jaipur,Lucknow,Patna,2025-05-21,2025-04-08,Second Sitting,902.9,2040.73,90,Debit Card,Railway Counter,34,Male
99952324-6a65-422a-8752-a42ed24ab86b,Azad Ganguly,TR9485,Delhi-Mumbai,Delhi,Lucknow,2025-03-26,2025-01-24,Sleeper,670.7,2412.83,15,UPI,Railway Counter,31,Male
4fd6b6d1-cd05-4e78-9684-343db3187041,Kanav Kurian,TR9055,Kolkata-Chennai,Lucknow,Delhi,2025-04-05,2025-03-24,Second Sitting,1320.5,2183.81,0,UPI,IRCTC Website,12,Male
bec2d5c6-f0a9-4d34-b838-1d7c1382d4e7,Divit Brar,TR6272,Ahmedabad-Jaipur,Bangalore,Chennai,2025-02-28,2024-11-14,AC 2 Tier,1420.1,331.5,0,Credit Card,Travel Agent,43,Female
6a1b3ad2-ec87-40c6-bd62-a51a1a8e7809,Abram Sankaran,TR2937,Kolkata-Chennai,Kolkata,Mumbai,2025-04-04,2025-04-04,AC 2 Tier,749.6,2107.05,60,Credit Card,IRCTC Website,23,Male
ab1d18fb-de22-4495-8a40-7b0e0dde92d2,Aniruddh Sura,TR6669,Delhi-Mumbai,Jaipur,Mumbai,2025-03-21,2025-02-02,Sleeper,534.2,914.05,45,Net Banking,Railway Counter,66,Male
8cdbb299-5742-46f9-9830-c6df2cac863a,Himmat Bhasin,TR8156,Lucknow-Patna,Bangalore,Kolkata,2025-05-25,2025-03-27,AC 2 Tier,1904.6,372.36,90,Cash,IRCTC Website,46,Other
670b9c7c-26ac-4502-a355-fa4b8e23bc00,Pranay Jaggi,TR9799,Delhi-Mumbai,Lucknow,Patna,2025-03-16,2025-02-01,Second Sitting,1177.8,1127.31,15,UPI,Travel Agent,30,Female
35f6ebcd-3da9-4bf0-8883-7d7e5f5bd080,Pihu Bhasin,TR1457,Ahmedabad-Jaipur,Delhi,Mumbai,2025-05-29,2025-04-28,AC 3 Tier,965.7,2436.86,0,Cash,IRCTC Website,25,Other
ac96447a-9c21-4f4f-8088-af95c1b85a65,Tiya Dyal,TR1821,Lucknow-Patna,Chennai,Patna,2025-02-22,2025-01-28,AC 2 Tier,1359.1,1866.64,120,Credit Card,Mobile App,62,Other
10e33e28-0f52-4cfd-879a-5b256f4d3313,Myra Gade,TR3835,Hyderabad-Bangalore,Chennai,Bangalore,2025-04-30,2025-01-01,Second Sitting,989.5,1685.2,60,UPI,IRCTC Website,68,Male
4daf6b49-3754-4928-a1b5-0d11663a7411,Ehsaan Kota,TR7595,Kolkata-Chennai,Jaipur,Mumbai,2025-05-01,2025-04-15,AC 2 Tier,1649.5,1141.39,10,Net Banking,IRCTC Website,14,Male
30c56744-6d08-4d81-bf10-79c972c38df7,Suhana Deol,TR1869,Hyderabad-Bangalore,Lucknow,Patna,2025-01-20,2024-11-04,AC First Class,213.3,381.05,120,Cash,Travel Agent,17,Female
ada84868-a5f7-472c-af24-5eaa834ccbbd,Manikya Iyengar,TR5665,Hyderabad-Bangalore,Patna,Bangalore,2025-05-15,2024-12-03,Second Sitting,483.5,2464.51,10,Credit Card,IRCTC Website,66,Female
2c57bdf8-62a7-4c86-ab9f-b7f8a917222b,Rania Rama,TR5593,Delhi-Mumbai,Bangalore,Lucknow,2025-05-17,2025-04-24,AC 2 Tier,122.9,1544.36,120,UPI,Travel Agent,15,Female
064c07bb-7b85-43d2-a4f2-ea1f5696c0dc,Raghav Acharya,TR8517,Delhi-Mumbai,Lucknow,Patna,2025-05-03,2025-04-05,Sleeper,1578.7,887.86,5,UPI,IRCTC Website,37,Other
c854a4d6-4b2d-4978-92fd-e9c62a67486f,Oorja Chhabra,TR1342,Delhi-Mumbai,Delhi,Kolkata,2025-04-01,2025-03-29,AC First Class,1950.3,2253.82,45,UPI,Mobile App,59,Male
7404d57b-8caf-42dd-b909-d293c3d1c4ef,Farhan Sabharwal,TR4409,Ahmedabad-Jaipur,Bangalore,Patna,2025-01-16,2024-12-11,AC 3 Tier,1737.7,971.34,45,UPI,Mobile App,58,Other
7b682f9b-4249-4212-a276-09e1081db3cf,Zeeshan Mangal,TR4660,Delhi-Mumbai,Mumbai,Kolkata,2025-05-06,2025-04-22,Second Sitting,1614.5,318.17,30,UPI,IRCTC Website,49,Female
b8e1e1bf-e081-4fb6-8ed5-47aeb8e5eb58,Tara Ramesh,TR3927,Delhi-Mumbai,Patna,Lucknow,2025-04-30,2025-04-27,AC 2 Tier,1508.5,740.58,0,Credit Card,Mobile App,52,Female
e350749e-6a9e-4048-a5a9-2891c5592416,Akarsh Wagle,TR2741,Kolkata-Chennai,Mumbai,Chennai,2024-12-07,2024-11-01,Sleeper,1262.4,125.03,5,Net Banking,Travel Agent,15,Male
ab7497a3-c291-49c4-85f3-aa49f9cad4b8,Neysa Shroff,TR8903,Delhi-Mumbai,Lucknow,Bangalore,2025-04-05,2025-04-01,Second Sitting,584.2,2265.36,90,Cash,Railway Counter,57,Female
731928e0-3210-4c43-8c54-e7c5bf584b00,Anvi Bassi,TR5070,Ahmedabad-Jaipur,Lucknow,Patna,2025-03-06,2024-12-09,Sleeper,1820.2,1034.3,45,UPI,IRCTC Website,68,Female
3ec4c0c1-6ee3-4150-afde-b477bed956f8,Darshit Kothari,TR4394,Hyderabad-Bangalore,Mumbai,Delhi,2024-12-09,2024-11-05,Sleeper,499.4,940.47,15,Cash,IRCTC Website,27,Male
fdef8b1d-1fe1-45e9-a7c0-2bf9a17730ca,Madhup Wable,TR9600,Hyderabad-Bangalore,Delhi,Chennai,2025-04-17,2024-11-06,AC First Class,1303.6,608.11,90,Net Banking,IRCTC Website,22,Male
37a5090f-999c-444e-8b3b-f8badc0e5bd4,Jayesh Viswanathan,TR4547,Lucknow-Patna,Bangalore,Mumbai,2025-01-02,2024-11-20,Sleeper,1384.0,2391.66,45,Credit Card,Railway Counter,67,Female
5316b3bb-75ee-4a20-9a04-42cf52c772dc,Urvi Ganguly,TR1698,Hyderabad-Bangalore,Jaipur,Kolkata,2025-05-17,2025-04-24,Second Sitting,849.7,933.23,30,UPI,Railway Counter,23,Other
6e810219-b5eb-4d6c-8dd7-90c9dd78a026,Rasha Krish,TR2865,Hyderabad-Bangalore,Mumbai,Kolkata,2025-03-29,2025-02-21,AC 3 Tier,1102.4,886.19,30,Cash,IRCTC Website,46,Male
d427ee72-b44d-4d76-ad5d-7467902030cf,Nayantara Kunda,TR2941,Delhi-Mumbai,Kolkata,Bangalore,2025-05-27,2025-01-06,Sleeper,923.7,304.64,0,Credit Card,Railway Counter,54,Female
1040b9c6-7ab2-47c0-b33f-35c1f5df611b,Anvi Sekhon,TR6304,Ahmedabad-Jaipur,Bangalore,Jaipur,2025-05-12,2025-04-20,AC 2 Tier,434.6,1196.12,15,Debit Card,IRCTC Website,18,Other
b94dc3ba-7ebc-4455-837a-32c3a5f12b9b,Anika Bains,TR9154,Kolkata-Chennai,Patna,Lucknow,2025-04-15,2024-11-23,AC 2 Tier,159.4,165.64,5,UPI,Mobile App,15,Male
85bba6ec-1dac-4eb0-968e-bae02aa5d71a,Zoya Bhasin,TR4042,Lucknow-Patna,Jaipur,Lucknow,2025-03-16,2025-02-16,AC First Class,1243.3,123.01,90,Cash,Railway Counter,23,Other
ecdb369e-64ae-4dc4-846e-baaaea9b3176,Miraan Kala,TR9725,Delhi-Mumbai,Jaipur,Kolkata,2025-05-02,2025-02-11,AC 2 Tier,1739.1,1475.1,45,Credit Card,Mobile App,31,Female
ac1f2cae-d0cc-4a11-aa79-d2db4d60d09d,Dhanush Bhatia,TR9011,Kolkata-Chennai,Lucknow,Delhi,2025-03-02,2025-01-28,AC 3 Tier,390.5,440.92,10,Cash,Railway Counter,45,Female
210af331-cd06-4530-a487-7b5467f66c5f,Darshit Agrawal,TR2629,Ahmedabad-Jaipur,Chennai,Lucknow,2025-05-01,2025-04-30,AC 3 Tier,400.9,2375.49,120,Cash,Travel Agent,37,Female
088a6d7b-5396-4643-8be1-93336143afce,Zain Bhatnagar,TR5852,Kolkata-Chennai,Delhi,Bangalore,2025-02-19,2025-01-31,AC 3 Tier,1363.4,2096.06,15,Debit Card,Railway Counter,54,Other
83457b36-5e2c-4fcf-81bc-bede19a6c940,Indrans Viswanathan,TR8469,Delhi-Mumbai,Chennai,Jaipur,2025-03-10,2024-11-23,AC First Class,656.7,2404.28,45,Net Banking,IRCTC Website,57,Female
69383ef8-37fd-4656-a2a6-3257490a8051,Samarth Lad,TR3554,Ahmedabad-Jaipur,Bangalore,Mumbai,2025-04-25,2025-04-11,AC 2 Tier,1292.9,812.06,15,Net Banking,IRCTC Website,14,Male
1dd0d668-00e9-4501-b73f-8cc06304293e,Samarth Agarwal,TR6501,Ahmedabad-Jaipur,Patna,Chennai,2024-12-13,2024-11-14,AC 3 Tier,189.1,323.75,10,Debit Card,Mobile App,22,Female
8da5900e-e924-445a-ba18-fd3ffe317a0b,Eshani Mander,TR1978,Hyderabad-Bangalore,Kolkata,Delhi,2025-05-19,2025-03-18,Second Sitting,1315.6,2070.62,120,Credit Card,Travel Agent,63,Other
d9b3b6b3-a8d6-4d9c-809f-6a9373a073fb,Kismat Balan,TR6341,Delhi-Mumbai,Delhi,Mumbai,2025-04-11,2025-01-28,Second Sitting,168.1,2052.9,45,Net Banking,Railway Counter,10,Female
